Date_time,PM10,NO2,ATMO,sin_Month,cos_Month,sin_day,cos_day,confinement
2018-02-26,29.24,73.4,1,0.49999999999999994,0.8660254037844387,-0.7818314824680297,0.6234898018587336,0
2018-02-27,32.49,86.8,1,0.49999999999999994,0.8660254037844387,0.0,1.0,0
2018-02-28,54.43,75.8,2,0.49999999999999994,0.8660254037844387,0.7818314824680297,0.6234898018587336,0
2018-03-01,48.37,73.2,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0
2018-03-02,45.62,109.4,2,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0
2018-03-03,35.37,110.4,2,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0
2018-03-04,15.85,77.8,1,0.8660254037844386,0.5000000000000001,-0.9749279121818235,-0.2225209339563146,0
2018-03-05,36.69,121.6,2,0.8660254037844386,0.5000000000000001,-0.7818314824680297,0.6234898018587336,0
2018-03-06,30.3,85.8,1,0.8660254037844386,0.5000000000000001,0.0,1.0,0
2018-03-07,16.67,97.25,2,0.8660254037844386,0.5000000000000001,0.7818314824680297,0.6234898018587336,0
2018-03-08,20.51,103.0,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0
2018-03-09,34.56,115.75,2,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0
2018-03-10,28.38,120.0,2,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0
2018-03-11,18.4,78.75,1,0.8660254037844386,0.5000000000000001,-0.9749279121818235,-0.2225209339563146,0
2018-03-12,21.15,61.4,1,0.8660254037844386,0.5000000000000001,-0.7818314824680297,0.6234898018587336,0
2018-03-13,26.35,91.2,2,0.8660254037844386,0.5000000000000001,0.0,1.0,0
2018-03-14,32.62,85.8,1,0.8660254037844386,0.5000000000000001,0.7818314824680297,0.6234898018587336,0
2018-03-15,24.68,92.8,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0
2018-03-16,36.34,96.8,2,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0
2018-03-17,27.48,97.2,2,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0
2018-03-18,29.63,59.8,1,0.8660254037844386,0.5000000000000001,-0.9749279121818235,-0.2225209339563146,0
2018-03-19,41.6,79.2,2,0.8660254037844386,0.5000000000000001,-0.7818314824680297,0.6234898018587336,0
2018-03-20,31.18,75.8,1,0.8660254037844386,0.5000000000000001,0.0,1.0,0
2018-03-21,31.15,76.8,1,0.8660254037844386,0.5000000000000001,0.7818314824680297,0.6234898018587336,0
2018-03-22,36.95,87.2,1,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0
2018-03-23,33.73,82.8,1,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0
2018-03-24,34.83,116.8,2,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0
2018-03-25,45.27,122.6,2,0.8660254037844386,0.5000000000000001,-0.9749279121818235,-0.2225209339563146,0
2018-03-26,37.16,88.2,1,0.8660254037844386,0.5000000000000001,-0.7818314824680297,0.6234898018587336,0
2018-03-27,23.41,83.8,1,0.8660254037844386,0.5000000000000001,0.0,1.0,0
2018-03-28,18.94,101.2,2,0.8660254037844386,0.5000000000000001,0.7818314824680297,0.6234898018587336,0
2018-03-29,23.01,96.0,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0
2018-03-30,23.91,95.2,2,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0
2018-03-31,20.79,74.4,1,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0
2018-04-01,21.02,74.4,1,1.0,6.123233995736766e-17,-0.9749279121818235,-0.2225209339563146,0
2018-04-02,20.39,81.4,1,1.0,6.123233995736766e-17,-0.7818314824680297,0.6234898018587336,0
2018-04-03,25.74,78.6,1,1.0,6.123233995736766e-17,0.0,1.0,0
2018-04-04,20.55,101.0,2,1.0,6.123233995736766e-17,0.7818314824680297,0.6234898018587336,0
2018-04-05,23.45,94.8,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0
2018-04-06,30.08,103.2,2,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0
2018-04-07,30.27,98.0,2,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0
2018-04-08,32.94,63.2,1,1.0,6.123233995736766e-17,-0.9749279121818235,-0.2225209339563146,0
2018-04-09,34.84,99.0,2,1.0,6.123233995736766e-17,-0.7818314824680297,0.6234898018587336,0
2018-04-10,25.85,76.4,1,1.0,6.123233995736766e-17,0.0,1.0,0
2018-04-11,26.38,98.75,2,1.0,6.123233995736766e-17,0.7818314824680297,0.6234898018587336,0
2018-04-12,40.02,88.2,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0
2018-04-13,30.42,116.0,2,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0
2018-04-14,29.31,109.8,2,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0
2018-04-15,21.24,66.2,1,1.0,6.123233995736766e-17,-0.9749279121818235,-0.2225209339563146,0
2018-04-16,31.4,85.8,1,1.0,6.123233995736766e-17,-0.7818314824680297,0.6234898018587336,0
2018-04-17,40.05,139.0,2,1.0,6.123233995736766e-17,0.0,1.0,0
2018-04-18,40.09,130.25,2,1.0,6.123233995736766e-17,0.7818314824680297,0.6234898018587336,0
2018-04-19,45.87,147.5,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0
2018-04-20,53.75,166.0,2,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0
2018-04-21,47.32,109.5,2,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0
2018-04-22,48.01,97.75,2,1.0,6.123233995736766e-17,-0.9749279121818235,-0.2225209339563146,0
2018-04-23,32.7,62.5,1,1.0,6.123233995736766e-17,-0.7818314824680297,0.6234898018587336,0
2018-04-24,33.66,80.75,1,1.0,6.123233995736766e-17,0.0,1.0,0
2018-04-25,32.8,55.25,1,1.0,6.123233995736766e-17,0.7818314824680297,0.6234898018587336,0
2018-04-26,30.78,70.6,1,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0
2018-04-27,45.7,92.6,2,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0
2018-04-28,28.28,71.4,1,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0
2018-04-29,16.19,53.2,1,1.0,6.123233995736766e-17,-0.9749279121818235,-0.2225209339563146,0
2018-04-30,9.17,57.4,1,1.0,6.123233995736766e-17,-0.7818314824680297,0.6234898018587336,0
2018-05-01,21.83,73.4,1,0.8660254037844388,-0.4999999999999998,0.0,1.0,0
2018-05-02,29.26,96.0,2,0.8660254037844388,-0.4999999999999998,0.7818314824680297,0.6234898018587336,0
2018-05-03,30.23,83.0,1,0.8660254037844388,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0
2018-05-04,38.36,86.8,1,0.8660254037844388,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0
2018-05-05,42.44,77.8,2,0.8660254037844388,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0
2018-05-06,37.13,99.8,2,0.8660254037844388,-0.4999999999999998,-0.9749279121818235,-0.2225209339563146,0
2018-05-07,31.5,117.6,2,0.8660254037844388,-0.4999999999999998,-0.7818314824680297,0.6234898018587336,0
2018-05-08,30.25,114.0,2,0.8660254037844388,-0.4999999999999998,0.0,1.0,0
2018-05-09,31.42,62.4,1,0.8660254037844388,-0.4999999999999998,0.7818314824680297,0.6234898018587336,0
2018-05-10,23.57,44.8,1,0.8660254037844388,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0
2018-05-11,27.62,81.0,1,0.8660254037844388,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0
2018-05-12,26.44,67.4,1,0.8660254037844388,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0
2018-05-13,17.74,44.0,1,0.8660254037844388,-0.4999999999999998,-0.9749279121818235,-0.2225209339563146,0
2018-05-14,28.57,88.2,1,0.8660254037844388,-0.4999999999999998,-0.7818314824680297,0.6234898018587336,0
2018-05-15,42.99,76.0,2,0.8660254037844388,-0.4999999999999998,0.0,1.0,0
2018-05-16,48.28,82.6,2,0.8660254037844388,-0.4999999999999998,0.7818314824680297,0.6234898018587336,0
2018-05-17,40.56,60.6,2,0.8660254037844388,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0
2018-05-18,35.87,58.0,1,0.8660254037844388,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0
2018-05-19,34.12,51.8,1,0.8660254037844388,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0
2018-05-20,34.8,56.5,1,0.8660254037844388,-0.4999999999999998,-0.9749279121818235,-0.2225209339563146,0
2018-05-21,23.2,108.4,2,0.8660254037844388,-0.4999999999999998,-0.7818314824680297,0.6234898018587336,0
2018-05-22,39.28,148.8,2,0.8660254037844388,-0.4999999999999998,0.0,1.0,0
2018-05-23,51.33,63.8,2,0.8660254037844388,-0.4999999999999998,0.7818314824680297,0.6234898018587336,0
2018-05-24,41.43,103.5,2,0.8660254037844388,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0
2018-05-25,30.71,99.2,2,0.8660254037844388,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0
2018-05-26,30.65,83.0,1,0.8660254037844388,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0
2018-05-27,25.2,90.2,2,0.8660254037844388,-0.4999999999999998,-0.9749279121818235,-0.2225209339563146,0
2018-05-28,31.38,100.6,2,0.8660254037844388,-0.4999999999999998,-0.7818314824680297,0.6234898018587336,0
2018-05-29,27.83,91.8,2,0.8660254037844388,-0.4999999999999998,0.0,1.0,0
2018-05-30,27.9,93.2,2,0.8660254037844388,-0.4999999999999998,0.7818314824680297,0.6234898018587336,0
2018-05-31,29.15,74.25,1,0.8660254037844388,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0
2018-06-01,20.81,71.8,1,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0
2018-06-02,22.18,69.0,1,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0
2018-06-03,20.18,53.2,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818235,-0.2225209339563146,0
2018-06-04,34.23,85.0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680297,0.6234898018587336,0
2018-06-05,43.55,81.0,2,0.49999999999999994,-0.8660254037844387,0.0,1.0,0
2018-06-06,40.52,115.2,2,0.49999999999999994,-0.8660254037844387,0.7818314824680297,0.6234898018587336,0
2018-06-07,24.09,96.2,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0
2018-06-08,33.94,79.0,1,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0
2018-06-09,48.89,63.6,2,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0
2018-06-10,51.18,58.4,2,0.49999999999999994,-0.8660254037844387,-0.9749279121818235,-0.2225209339563146,0
2018-06-11,39.04,91.25,2,0.49999999999999994,-0.8660254037844387,-0.7818314824680297,0.6234898018587336,0
2018-06-12,20.6,68.75,1,0.49999999999999994,-0.8660254037844387,0.0,1.0,0
2018-06-13,19.23,72.0,1,0.49999999999999994,-0.8660254037844387,0.7818314824680297,0.6234898018587336,0
2018-06-14,28.14,72.4,1,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0
2018-06-15,27.34,76.0,1,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0
2018-06-16,23.53,54.8,1,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0
2018-06-17,20.84,42.8,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818235,-0.2225209339563146,0
2018-06-18,19.61,58.4,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680297,0.6234898018587336,0
2018-06-19,20.66,62.0,1,0.49999999999999994,-0.8660254037844387,0.0,1.0,0
2018-06-20,29.11,90.5,2,0.49999999999999994,-0.8660254037844387,0.7818314824680297,0.6234898018587336,0
2018-06-21,31.77,57.3,1,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0
2018-06-22,20.97,66.6,1,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0
2018-06-23,24.19,64.5,1,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0
2018-06-24,22.33,50.75,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818235,-0.2225209339563146,0
2018-06-25,22.18,62.6,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680297,0.6234898018587336,0
2018-06-26,27.12,89.2,1,0.49999999999999994,-0.8660254037844387,0.0,1.0,0
2018-06-27,34.53,85.6,1,0.49999999999999994,-0.8660254037844387,0.7818314824680297,0.6234898018587336,0
2018-06-28,33.09,85.2,1,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0
2018-06-29,34.48,96.0,2,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0
2018-06-30,31.26,110.75,2,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0
2018-07-01,32.88,90.25,2,1.2246467991473532e-16,-1.0,-0.9749279121818235,-0.2225209339563146,0
2018-07-02,36.37,107.75,2,1.2246467991473532e-16,-1.0,-0.7818314824680297,0.6234898018587336,0
2018-07-03,29.11,87.25,1,1.2246467991473532e-16,-1.0,0.0,1.0,0
2018-07-04,28.03,106.8,2,1.2246467991473532e-16,-1.0,0.7818314824680297,0.6234898018587336,0
2018-07-05,28.13,111.2,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0
2018-07-06,27.65,98.2,2,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0
2018-07-07,29.78,91.6,2,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0
2018-07-08,29.72,88.2,1,1.2246467991473532e-16,-1.0,-0.9749279121818235,-0.2225209339563146,0
2018-07-09,23.87,63.8,1,1.2246467991473532e-16,-1.0,-0.7818314824680297,0.6234898018587336,0
2018-07-10,20.18,47.8,1,1.2246467991473532e-16,-1.0,0.0,1.0,0
2018-07-11,27.41,63.2,1,1.2246467991473532e-16,-1.0,0.7818314824680297,0.6234898018587336,0
2018-07-12,32.28,75.4,1,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0
2018-07-13,33.6,85.0,1,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0
2018-07-14,31.38,78.6,1,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0
2018-07-15,32.23,77.8,1,1.2246467991473532e-16,-1.0,-0.9749279121818235,-0.2225209339563146,0
2018-07-16,33.35,97.0,2,1.2246467991473532e-16,-1.0,-0.7818314824680297,0.6234898018587336,0
2018-07-17,23.64,67.4,1,1.2246467991473532e-16,-1.0,0.0,1.0,0
2018-07-18,28.23,86.6,1,1.2246467991473532e-16,-1.0,0.7818314824680297,0.6234898018587336,0
2018-07-19,35.51,102.0,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0
2018-07-20,25.28,94.6,2,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0
2018-07-21,25.79,58.6,1,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0
2018-07-22,26.2,72.6,1,1.2246467991473532e-16,-1.0,-0.9749279121818235,-0.2225209339563146,0
2018-07-23,36.04,123.4,2,1.2246467991473532e-16,-1.0,-0.7818314824680297,0.6234898018587336,0
2018-07-24,34.17,116.2,2,1.2246467991473532e-16,-1.0,0.0,1.0,0
2018-07-25,39.77,111.8,2,1.2246467991473532e-16,-1.0,0.7818314824680297,0.6234898018587336,0
2018-07-26,54.2,245.0,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0
2018-07-27,57.95,175.2,2,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0
2018-07-28,27.16,57.6,1,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0
2018-07-29,25.75,45.2,1,1.2246467991473532e-16,-1.0,-0.9749279121818235,-0.2225209339563146,0
2018-07-30,25.38,46.0,1,1.2246467991473532e-16,-1.0,-0.7818314824680297,0.6234898018587336,0
2018-07-31,22.73,59.6,1,1.2246467991473532e-16,-1.0,0.0,1.0,0
2018-08-01,26.59,97.2,2,-0.4999999999999998,-0.8660254037844388,0.7818314824680297,0.6234898018587336,0
2018-08-02,28.74,81.4,1,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0
2018-08-03,36.36,86.75,1,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0
2018-08-04,26.01,55.25,1,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0
2018-08-05,18.3,51.0,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818235,-0.2225209339563146,0
2018-08-06,26.35,103.0,2,-0.4999999999999998,-0.8660254037844388,-0.7818314824680297,0.6234898018587336,0
2018-08-07,42.51,124.6,2,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0
2018-08-08,23.5,51.4,1,-0.4999999999999998,-0.8660254037844388,0.7818314824680297,0.6234898018587336,0
2018-08-09,20.58,72.2,1,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0
2018-08-10,19.75,48.2,1,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0
2018-08-11,17.02,70.2,1,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0
2018-08-12,19.74,55.6,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818235,-0.2225209339563146,0
2018-08-13,20.65,33.8,1,-0.4999999999999998,-0.8660254037844388,-0.7818314824680297,0.6234898018587336,0
2018-08-14,24.0,42.8,1,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0
2018-08-15,17.51,76.6,1,-0.4999999999999998,-0.8660254037844388,0.7818314824680297,0.6234898018587336,0
2018-08-16,32.32,73.6,1,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0
2018-08-17,23.27,42.5,1,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0
2018-08-18,23.21,38.8,1,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0
2018-08-19,25.51,45.4,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818235,-0.2225209339563146,0
2018-08-20,16.93,37.8,1,-0.4999999999999998,-0.8660254037844388,-0.7818314824680297,0.6234898018587336,0
2018-08-21,22.01,50.8,1,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0
2018-08-22,28.32,69.4,1,-0.4999999999999998,-0.8660254037844388,0.7818314824680297,0.6234898018587336,0
2018-08-23,23.45,49.0,1,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0
2018-08-24,24.4,44.0,1,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0
2018-08-25,16.28,42.6,1,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0
2018-08-26,25.11,53.4,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818235,-0.2225209339563146,0
2018-08-27,26.56,56.2,1,-0.4999999999999998,-0.8660254037844388,-0.7818314824680297,0.6234898018587336,0
2018-08-28,37.49,113.8,2,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0
2018-08-29,24.41,84.4,1,-0.4999999999999998,-0.8660254037844388,0.7818314824680297,0.6234898018587336,0
2018-08-30,29.37,103.2,2,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0
2018-08-31,26.52,79.4,1,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0
2018-09-01,24.65,72.0,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0
2018-09-02,23.76,72.0,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818235,-0.2225209339563146,0
2018-09-03,31.74,93.6,2,-0.8660254037844384,-0.5000000000000004,-0.7818314824680297,0.6234898018587336,0
2018-09-04,30.07,70.8,1,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0
2018-09-05,38.41,75.2,1,-0.8660254037844384,-0.5000000000000004,0.7818314824680297,0.6234898018587336,0
2018-09-06,28.23,79.8,1,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0
2018-09-07,22.62,69.4,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0
2018-09-08,29.05,96.0,2,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0
2018-09-09,26.66,145.4,2,-0.8660254037844384,-0.5000000000000004,-0.9749279121818235,-0.2225209339563146,0
2018-09-10,29.76,88.4,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680297,0.6234898018587336,0
2018-09-11,42.0,125.0,2,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0
2018-09-12,36.87,90.8,2,-0.8660254037844384,-0.5000000000000004,0.7818314824680297,0.6234898018587336,0
2018-09-13,28.14,58.6,1,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0
2018-09-14,24.75,77.8,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0
2018-09-15,23.48,111.6,2,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0
2018-09-16,26.63,159.2,2,-0.8660254037844384,-0.5000000000000004,-0.9749279121818235,-0.2225209339563146,0
2018-09-17,46.6,165.0,2,-0.8660254037844384,-0.5000000000000004,-0.7818314824680297,0.6234898018587336,0
2018-09-18,39.08,84.0,1,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0
