Date_time,PM25,PM10,NO2,Pollution_peak,ATMO,sin_Month,cos_Month,sin_day,cos_day,confinement
2019-03-30,25.69,46.85,135.6,0,2,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0
2019-03-31,31.08,57.19,137.4,0,2,0.8660254037844386,0.5000000000000001,-0.9749279121818235,-0.2225209339563146,0
2019-04-01,30.23,51.12,100.47,0,2,1.0,6.123233995736766e-17,-0.7818314824680297,0.6234898018587336,0
2019-04-02,16.19,29.52,102.43,0,2,1.0,6.123233995736766e-17,0.0,1.0,0
2019-04-03,6.42,14.57,74.7,0,1,1.0,6.123233995736766e-17,0.7818314824680297,0.6234898018587336,0
2019-04-04,12.18,28.32,101.33,0,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0
2019-04-05,13.8,29.22,89.23,0,1,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0
2019-04-06,19.04,32.59,81.63,0,1,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0
2019-04-07,5.63,12.13,76.03,0,1,1.0,6.123233995736766e-17,-0.9749279121818235,-0.2225209339563146,0
2019-04-08,17.88,40.95,117.73,0,2,1.0,6.123233995736766e-17,-0.7818314824680297,0.6234898018587336,0
2019-04-09,19.45,31.01,91.73,0,2,1.0,6.123233995736766e-17,0.0,1.0,0
2019-04-10,33.49,47.03,61.47,0,2,1.0,6.123233995736766e-17,0.7818314824680297,0.6234898018587336,0
2019-04-11,23.34,37.22,66.4,0,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0
2019-04-12,26.41,41.56,65.63,0,2,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0
2019-04-13,21.42,33.35,77.67,0,2,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0
2019-04-14,24.95,38.1,64.33,0,2,1.0,6.123233995736766e-17,-0.9749279121818235,-0.2225209339563146,0
2019-04-15,24.85,45.18,87.6,0,2,1.0,6.123233995736766e-17,-0.7818314824680297,0.6234898018587336,0
2019-04-16,19.1,31.48,98.7,0,2,1.0,6.123233995736766e-17,0.0,1.0,0
2019-04-17,16.42,35.48,82.93,0,1,1.0,6.123233995736766e-17,0.7818314824680297,0.6234898018587336,0
2019-04-18,14.57,33.5,98.97,0,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0
2019-04-19,17.93,39.3,131.17,0,2,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0
2019-04-20,13.9,31.5,97.97,0,2,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0
2019-04-21,20.02,40.07,145.77,0,2,1.0,6.123233995736766e-17,-0.9749279121818235,-0.2225209339563146,0
2019-04-22,19.49,40.09,118.37,0,2,1.0,6.123233995736766e-17,-0.7818314824680297,0.6234898018587336,0
2019-04-23,18.99,48.93,109.07,0,2,1.0,6.123233995736766e-17,0.0,1.0,0
2019-04-24,13.55,38.39,67.7,0,1,1.0,6.123233995736766e-17,0.7818314824680297,0.6234898018587336,0
2019-04-25,10.1,27.19,64.03,0,1,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0
2019-04-26,10.54,25.34,83.13,0,1,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0
2019-04-27,5.68,24.11,28.93,0,1,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0
2019-04-28,7.02,15.37,37.23,0,1,1.0,6.123233995736766e-17,-0.9749279121818235,-0.2225209339563146,0
2019-04-29,15.05,30.55,65.27,0,1,1.0,6.123233995736766e-17,-0.7818314824680297,0.6234898018587336,0
2019-04-30,33.87,44.23,60.8,0,2,1.0,6.123233995736766e-17,0.0,1.0,0
2019-05-01,33.98,43.55,50.27,0,2,0.8660254037844388,-0.4999999999999998,0.7818314824680297,0.6234898018587336,0
2019-05-02,21.01,31.69,54.57,0,2,0.8660254037844388,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0
2019-05-03,10.76,22.55,59.9,0,1,0.8660254037844388,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0
2019-05-04,9.3,16.73,46.37,0,1,0.8660254037844388,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0
2019-05-05,9.42,18.21,38.5,0,1,0.8660254037844388,-0.4999999999999998,-0.9749279121818235,-0.2225209339563146,0
2019-05-06,15.22,32.16,74.03,0,1,0.8660254037844388,-0.4999999999999998,-0.7818314824680297,0.6234898018587336,0
2019-05-07,15.94,33.73,98.1,0,2,0.8660254037844388,-0.4999999999999998,0.0,1.0,0
2019-05-08,10.22,19.5,69.13,0,1,0.8660254037844388,-0.4999999999999998,0.7818314824680297,0.6234898018587336,0
2019-05-09,6.85,15.21,57.03,0,1,0.8660254037844388,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0
2019-05-10,10.76,22.65,73.4,0,1,0.8660254037844388,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0
2019-05-11,9.68,18.26,42.87,0,1,0.8660254037844388,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0
2019-05-12,11.2,23.47,65.9,0,1,0.8660254037844388,-0.4999999999999998,-0.9749279121818235,-0.2225209339563146,0
2019-05-13,10.59,24.57,64.9,0,1,0.8660254037844388,-0.4999999999999998,-0.7818314824680297,0.6234898018587336,0
2019-05-14,10.65,29.77,69.27,0,1,0.8660254037844388,-0.4999999999999998,0.0,1.0,0
2019-05-15,13.3,29.03,79.03,0,1,0.8660254037844388,-0.4999999999999998,0.7818314824680297,0.6234898018587336,0
2019-05-16,12.37,29.87,85.7,0,1,0.8660254037844388,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0
2019-05-17,20.08,40.15,74.3,0,2,0.8660254037844388,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0
2019-05-18,13.6,24.19,71.4,0,1,0.8660254037844388,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0
2019-05-19,21.73,25.03,57.27,0,2,0.8660254037844388,-0.4999999999999998,-0.9749279121818235,-0.2225209339563146,0
2019-05-20,12.37,19.12,51.53,0,1,0.8660254037844388,-0.4999999999999998,-0.7818314824680297,0.6234898018587336,0
2019-05-21,14.86,23.93,63.6,0,1,0.8660254037844388,-0.4999999999999998,0.0,1.0,0
2019-05-22,19.84,37.52,96.77,0,2,0.8660254037844388,-0.4999999999999998,0.7818314824680297,0.6234898018587336,0
2019-05-23,18.29,37.35,106.8,0,2,0.8660254037844388,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0
2019-05-24,13.78,23.23,65.9,0,1,0.8660254037844388,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0
2019-05-25,14.44,26.4,76.7,0,1,0.8660254037844388,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0
2019-05-26,8.65,14.46,72.07,0,1,0.8660254037844388,-0.4999999999999998,-0.9749279121818235,-0.2225209339563146,0
2019-05-27,5.24,14.56,34.9,0,1,0.8660254037844388,-0.4999999999999998,-0.7818314824680297,0.6234898018587336,0
2019-05-28,8.24,14.33,40.73,0,1,0.8660254037844388,-0.4999999999999998,0.0,1.0,0
2019-05-29,9.28,16.88,56.4,0,1,0.8660254037844388,-0.4999999999999998,0.7818314824680297,0.6234898018587336,0
2019-05-30,5.04,10.23,38.5,0,1,0.8660254037844388,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0
2019-05-31,14.24,25.96,90.57,0,2,0.8660254037844388,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0
2019-06-01,16.46,27.38,80.5,0,1,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0
2019-06-02,12.76,26.21,64.1,0,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818235,-0.2225209339563146,0
2019-06-03,9.06,18.15,59.93,0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680297,0.6234898018587336,0
2019-06-04,13.37,26.53,62.47,0,1,0.49999999999999994,-0.8660254037844387,0.0,1.0,0
2019-06-05,7.53,16.24,66.97,0,1,0.49999999999999994,-0.8660254037844387,0.7818314824680297,0.6234898018587336,0
2019-06-06,10.24,24.43,60.33,0,1,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0
2019-06-07,8.45,25.05,62.45,0,1,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0
2019-06-08,9.01,22.67,62.93,0,1,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0
2019-06-09,12.77,23.77,65.7,0,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818235,-0.2225209339563146,0
2019-06-10,5.74,12.42,30.93,0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680297,0.6234898018587336,0
2019-06-11,13.12,25.11,77.77,0,1,0.49999999999999994,-0.8660254037844387,0.0,1.0,0
2019-06-12,12.7,25.6,62.87,0,1,0.49999999999999994,-0.8660254037844387,0.7818314824680297,0.6234898018587336,0
2019-06-13,12.96,27.26,82.47,0,1,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0
2019-06-14,14.03,24.85,87.43,0,1,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0
2019-06-15,11.25,18.74,58.03,0,1,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0
2019-06-16,11.2,19.13,69.13,0,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818235,-0.2225209339563146,0
2019-06-17,15.81,30.01,76.53,0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680297,0.6234898018587336,0
2019-06-18,15.7,31.24,69.7,0,1,0.49999999999999994,-0.8660254037844387,0.0,1.0,0
2019-06-19,11.82,24.39,84.77,0,1,0.49999999999999994,-0.8660254037844387,0.7818314824680297,0.6234898018587336,0
2019-06-20,8.58,13.36,36.5,0,1,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0
2019-06-21,10.69,20.52,52.8,0,1,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0
2019-06-22,13.73,26.77,70.7,0,1,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0
2019-06-23,16.88,29.46,71.9,0,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818235,-0.2225209339563146,0
2019-06-24,17.19,34.23,82.65,0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680297,0.6234898018587336,0
2019-06-25,18.08,34.12,87.4,0,1,0.49999999999999994,-0.8660254037844387,0.0,1.0,0
2019-06-26,26.36,46.1,74.45,0,2,0.49999999999999994,-0.8660254037844387,0.7818314824680297,0.6234898018587336,0
2019-06-27,18.9,38.23,67.05,0,1,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0
2019-06-28,15.26,34.95,61.67,0,1,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0
2019-06-29,18.31,32.02,98.87,0,2,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0
2019-06-30,15.02,27.05,98.93,0,2,0.49999999999999994,-0.8660254037844387,-0.9749279121818235,-0.2225209339563146,0
2019-07-01,8.58,18.97,45.37,0,1,1.2246467991473532e-16,-1.0,-0.7818314824680297,0.6234898018587336,0
2019-07-02,12.42,28.16,59.37,0,1,1.2246467991473532e-16,-1.0,0.0,1.0,0
2019-07-03,12.86,31.48,49.1,0,1,1.2246467991473532e-16,-1.0,0.7818314824680297,0.6234898018587336,0
2019-07-04,14.19,31.74,75.3,0,1,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0
2019-07-05,15.2,34.61,98.2,0,2,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0
2019-07-06,13.77,28.98,72.43,0,1,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0
2019-07-07,13.35,23.3,42.8,0,1,1.2246467991473532e-16,-1.0,-0.9749279121818235,-0.2225209339563146,0
2019-07-08,12.13,27.33,52.9,0,1,1.2246467991473532e-16,-1.0,-0.7818314824680297,0.6234898018587336,0
2019-07-09,10.92,24.94,75.2,0,1,1.2246467991473532e-16,-1.0,0.0,1.0,0
2019-07-10,17.18,32.96,91.7,0,2,1.2246467991473532e-16,-1.0,0.7818314824680297,0.6234898018587336,0
2019-07-11,16.6,26.87,111.93,0,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0
2019-07-12,7.54,25.6,37.53,0,1,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0
2019-07-13,11.1,25.6,33.43,0,1,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0
2019-07-14,10.6,25.6,31.63,0,1,1.2246467991473532e-16,-1.0,-0.9749279121818235,-0.2225209339563146,0
2019-07-15,12.36,27.0,44.5,0,1,1.2246467991473532e-16,-1.0,-0.7818314824680297,0.6234898018587336,0
2019-07-16,15.66,34.12,61.93,0,1,1.2246467991473532e-16,-1.0,0.0,1.0,0
2019-07-17,15.48,33.21,87.7,0,1,1.2246467991473532e-16,-1.0,0.7818314824680297,0.6234898018587336,0
2019-07-18,8.95,21.44,46.63,0,1,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0
2019-07-19,10.67,21.89,79.33,0,1,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0
2019-07-20,12.19,25.0,78.2,0,1,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0
2019-07-21,9.12,16.08,65.97,0,1,1.2246467991473532e-16,-1.0,-0.9749279121818235,-0.2225209339563146,0
2019-07-22,15.42,37.69,81.77,0,1,1.2246467991473532e-16,-1.0,-0.7818314824680297,0.6234898018587336,0
2019-07-23,16.08,39.1,94.67,0,2,1.2246467991473532e-16,-1.0,0.0,1.0,0
2019-07-24,20.92,49.15,123.87,0,2,1.2246467991473532e-16,-1.0,0.7818314824680297,0.6234898018587336,0
2019-07-25,26.2,65.24,133.77,0,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0
2019-07-26,13.4,27.23,40.9,0,1,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0
2019-07-27,5.57,9.23,19.0,0,1,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0
2019-07-28,8.82,15.28,25.4,0,1,1.2246467991473532e-16,-1.0,-0.9749279121818235,-0.2225209339563146,0
2019-07-29,13.7,28.19,90.05,0,2,1.2246467991473532e-16,-1.0,-0.7818314824680297,0.6234898018587336,0
2019-07-30,9.42,25.79,69.3,0,1,1.2246467991473532e-16,-1.0,0.0,1.0,0
2019-07-31,6.89,18.91,38.2,0,1,1.2246467991473532e-16,-1.0,0.7818314824680297,0.6234898018587336,0
2019-08-01,14.62,36.93,72.33,0,1,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0
2019-08-02,10.85,21.6,43.27,0,1,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0
2019-08-03,16.14,27.75,51.0,0,1,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0
2019-08-04,13.55,24.61,60.13,0,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818235,-0.2225209339563146,0
2019-08-05,9.09,19.02,50.6,0,1,-0.4999999999999998,-0.8660254037844388,-0.7818314824680297,0.6234898018587336,0
2019-08-06,10.69,17.54,43.93,0,1,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0
2019-08-07,9.81,17.59,44.43,0,1,-0.4999999999999998,-0.8660254037844388,0.7818314824680297,0.6234898018587336,0
2019-08-08,14.3,29.3,66.63,0,1,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0
2019-08-09,14.57,24.49,64.2,0,1,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0
2019-08-10,9.06,20.22,23.43,0,1,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0
2019-08-11,11.03,21.58,30.53,0,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818235,-0.2225209339563146,0
2019-08-12,9.27,18.19,49.07,0,1,-0.4999999999999998,-0.8660254037844388,-0.7818314824680297,0.6234898018587336,0
2019-08-13,8.89,14.88,41.63,0,1,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0
2019-08-14,9.32,21.3,59.73,0,1,-0.4999999999999998,-0.8660254037844388,0.7818314824680297,0.6234898018587336,0
2019-08-15,6.09,13.42,15.5,0,1,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0
2019-08-16,10.47,21.59,51.47,0,1,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0
2019-08-17,10.9,14.92,41.33,0,1,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0
2019-08-18,7.55,12.02,38.87,0,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818235,-0.2225209339563146,0
2019-08-19,8.02,17.13,37.73,0,1,-0.4999999999999998,-0.8660254037844388,-0.7818314824680297,0.6234898018587336,0
2019-08-20,11.55,23.27,48.37,0,1,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0
2019-08-21,13.13,28.54,69.6,0,1,-0.4999999999999998,-0.8660254037844388,0.7818314824680297,0.6234898018587336,0
2019-08-22,14.0,28.77,82.63,0,1,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0
2019-08-23,17.02,32.39,87.53,0,1,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0
2019-08-24,18.89,31.5,102.2,0,2,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0
2019-08-25,21.54,31.95,105.5,0,2,-0.4999999999999998,-0.8660254037844388,-0.9749279121818235,-0.2225209339563146,0
2019-08-26,21.21,38.55,114.23,0,2,-0.4999999999999998,-0.8660254037844388,-0.7818314824680297,0.6234898018587336,0
2019-08-27,21.32,41.81,88.4,0,2,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0
2019-08-28,15.9,31.66,78.2,0,1,-0.4999999999999998,-0.8660254037844388,0.7818314824680297,0.6234898018587336,0
2019-08-29,9.11,15.79,40.9,0,1,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0
2019-08-30,12.79,29.62,85.3,0,1,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0
2019-08-31,10.9,24.71,63.67,0,1,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0
2019-09-01,6.71,14.37,20.13,0,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818235,-0.2225209339563146,0
2019-09-02,8.37,23.31,54.2,0,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680297,0.6234898018587336,0
2019-09-03,11.06,24.26,79.93,0,1,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0
2019-09-04,12.15,29.15,88.87,0,1,-0.8660254037844384,-0.5000000000000004,0.7818314824680297,0.6234898018587336,0
2019-09-05,8.06,19.1,45.23,0,1,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0
2019-09-06,9.72,22.26,60.77,0,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0
2019-09-07,6.64,13.23,34.13,0,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0
2019-09-08,7.86,17.0,36.53,0,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818235,-0.2225209339563146,0
2019-09-09,14.05,31.72,77.27,0,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680297,0.6234898018587336,0
2019-09-10,11.33,28.71,96.13,0,2,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0
2019-09-11,7.98,17.63,71.33,0,1,-0.8660254037844384,-0.5000000000000004,0.7818314824680297,0.6234898018587336,0
2019-09-12,8.65,15.22,71.77,0,1,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0
2019-09-13,11.06,21.63,48.27,0,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0
2019-09-14,16.32,26.34,82.6,0,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0
2019-09-15,16.07,28.43,124.5,0,2,-0.8660254037844384,-0.5000000000000004,-0.9749279121818235,-0.2225209339563146,0
2019-09-16,11.68,24.35,75.53,0,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680297,0.6234898018587336,0
2019-09-17,14.46,27.19,50.93,0,1,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0
2019-09-18,12.77,37.66,55.1,0,1,-0.8660254037844384,-0.5000000000000004,0.7818314824680297,0.6234898018587336,0
2019-09-19,11.97,32.65,59.73,0,1,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0
2019-09-20,11.68,36.95,72.7,0,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0
2019-09-21,19.01,42.07,118.6,0,2,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0
2019-09-22,14.06,26.46,53.63,0,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818235,-0.2225209339563146,0
2019-09-23,11.19,23.94,53.23,0,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680297,0.6234898018587336,0
2019-09-24,10.89,19.75,59.03,0,1,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0
2019-09-25,10.24,21.1,54.83,0,1,-0.8660254037844384,-0.5000000000000004,0.7818314824680297,0.6234898018587336,0
2019-09-26,10.4,20.99,54.97,0,1,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0
2019-09-27,9.22,20.01,59.0,0,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0
2019-09-28,10.41,19.79,60.67,0,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0
2019-09-29,8.51,15.15,37.67,0,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818235,-0.2225209339563146,0
2019-09-30,10.73,22.94,61.13,0,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680297,0.6234898018587336,0
2019-10-01,8.85,16.05,49.93,0,1,-1.0,-1.8369701987210297e-16,0.0,1.0,0
2019-10-02,8.16,16.86,49.0,0,1,-1.0,-1.8369701987210297e-16,0.7818314824680297,0.6234898018587336,0
2019-10-03,18.8,37.97,91.13,0,2,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0
2019-10-04,11.04,23.9,50.0,0,1,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0
2019-10-05,8.81,12.8,58.2,0,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0
2019-10-06,9.02,14.04,40.55,0,1,-1.0,-1.8369701987210297e-16,-0.9749279121818235,-0.2225209339563146,0
2019-10-07,7.63,17.46,41.6,0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680297,0.6234898018587336,0
2019-10-08,8.39,14.3,58.3,0,1,-1.0,-1.8369701987210297e-16,0.0,1.0,0
2019-10-09,10.29,19.58,63.45,0,1,-1.0,-1.8369701987210297e-16,0.7818314824680297,0.6234898018587336,0
2019-10-10,12.0,25.28,81.55,0,1,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0
2019-10-11,15.02,31.17,94.3,0,2,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0
2019-10-12,19.92,39.46,90.05,0,2,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0
2019-10-13,14.33,27.75,65.25,0,1,-1.0,-1.8369701987210297e-16,-0.9749279121818235,-0.2225209339563146,0
2019-10-14,14.09,29.12,67.3,0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680297,0.6234898018587336,0
2019-10-15,8.52,18.13,73.2,0,1,-1.0,-1.8369701987210297e-16,0.0,1.0,0
2019-10-16,10.42,19.31,58.45,0,1,-1.0,-1.8369701987210297e-16,0.7818314824680297,0.6234898018587336,0
2019-10-17,11.53,20.06,78.63,0,1,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0
2019-10-18,10.7,22.37,74.67,0,1,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0
2019-10-19,14.49,23.45,80.87,0,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0
2019-10-20,12.72,18.34,54.8,0,1,-1.0,-1.8369701987210297e-16,-0.9749279121818235,-0.2225209339563146,0
2019-10-21,11.76,20.12,78.03,0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680297,0.6234898018587336,0
2019-10-22,23.44,38.55,66.43,0,2,-1.0,-1.8369701987210297e-16,0.0,1.0,0
2019-10-23,21.92,39.52,50.27,0,2,-1.0,-1.8369701987210297e-16,0.7818314824680297,0.6234898018587336,0
2019-10-24,16.65,30.07,74.07,0,1,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0
2019-10-25,16.45,31.25,77.07,0,1,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0
2019-10-26,15.0,27.14,71.63,0,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0
2019-10-27,14.47,22.78,54.4,0,1,-1.0,-1.8369701987210297e-16,-0.9749279121818235,-0.2225209339563146,0
2019-10-28,12.68,26.07,58.83,0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680297,0.6234898018587336,0
2019-10-29,15.46,28.03,56.7,0,1,-1.0,-1.8369701987210297e-16,0.0,1.0,0
2019-10-30,24.52,38.83,50.4,0,2,-1.0,-1.8369701987210297e-16,0.7818314824680297,0.6234898018587336,0
2019-10-31,26.26,40.71,43.73,0,2,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0
2019-11-01,16.44,21.9,55.73,0,1,-0.8660254037844386,0.5,0.43388373911755823,-0.900968867902419,0
2019-11-02,8.96,16.43,35.7,0,1,-0.8660254037844386,0.5,-0.433883739117558,-0.9009688679024191,0
2019-11-03,8.44,12.53,44.13,0,1,-0.8660254037844386,0.5,-0.9749279121818235,-0.2225209339563146,0
2019-11-04,8.76,17.69,65.73,0,1,-0.8660254037844386,0.5,-0.7818314824680297,0.6234898018587336,0
2019-11-05,13.45,24.98,75.33,0,1,-0.8660254037844386,0.5,0.0,1.0,0
2019-11-06,13.0,21.7,76.1,0,1,-0.8660254037844386,0.5,0.7818314824680297,0.6234898018587336,0
2019-11-07,10.42,20.78,81.8,0,1,-0.8660254037844386,0.5,0.9749279121818236,-0.22252093395631434,0
2019-11-08,14.86,27.47,79.93,0,1,-0.8660254037844386,0.5,0.43388373911755823,-0.900968867902419,0
2019-11-09,20.4,32.09,60.4,0,2,-0.8660254037844386,0.5,-0.433883739117558,-0.9009688679024191,0
2019-11-10,19.28,26.29,60.67,0,1,-0.8660254037844386,0.5,-0.9749279121818235,-0.2225209339563146,0
2019-11-11,11.18,15.86,45.9,0,1,-0.8660254037844386,0.5,-0.7818314824680297,0.6234898018587336,0
2019-11-12,11.51,19.39,103.73,0,2,-0.8660254037844386,0.5,0.0,1.0,0
2019-11-13,11.08,21.17,79.03,0,1,-0.8660254037844386,0.5,0.7818314824680297,0.6234898018587336,0
2019-11-14,14.19,24.12,87.43,0,1,-0.8660254037844386,0.5,0.9749279121818236,-0.22252093395631434,0
2019-11-15,17.77,21.92,79.27,0,1,-0.8660254037844386,0.5,0.43388373911755823,-0.900968867902419,0
